Customer ID,Customer Name,Unnamed: 2,Unnamed: 3,Unnamed: 4,Recency,Frequency,CLV,Profit_nbr,Profit_pct,IPO,AOV,CLV2,Profit_nbr2,Profit_pct2,IPO2,AOV2,CLV3,Profit_nbr3,Profit_pct3,IPO3,AOV3,Clusters
TC-21475,Tony Chapman,Binders,7/30/24,1/7/25,-161,11,1244.98,119.10,9.6,4.09,113.18,1353.36,227.49,16.81,4.09,123.03,1520.04,77.7,0.05,5.0,138.19,1
SP-20920,Susan Pistek,Paper,10/21/24,1/7/25,-78,14,3990.69,14.69,0.4,4.07,285.05,4683.98,707.98,15.11,4.07,334.57,5915.51,-6.07,0.0,4.93,422.54,1
SS-20140,Saphhira Shifley,Furnishings,12/15/24,1/7/25,-23,21,1324.03,332.35,25.1,4.1,63.05,1324.81,333.13,25.15,4.1,63.09,1327.94,333.62,0.25,4.14,63.24,1
SM-20005,Sally Matthias,Envelopes,11/4/23,1/7/25,-430,6,244.49,-26.59,-10.9,4.33,40.75,265.76,-5.32,-2.0,4.33,44.29,305.26,-5.32,-0.02,5.0,50.88,1
PB-19210,Phillip Breyer,Envelopes,2/11/23,1/7/25,-696,2,132.74,21.90,16.5,5.0,66.37,132.74,21.9,16.5,5.0,66.37,132.74,21.9,0.16,5.0,66.37,1
NG-18355,Nat Gilpin,Art,11/12/24,1/7/25,-56,16,1869.58,313.63,16.8,2.81,116.85,1891.06,335.12,17.72,2.81,118.19,1929.26,332.28,0.17,3.13,120.58,1
NG-18430,Nathan Gelder,Art,11/12/24,1/7/25,-56,9,1395.94,217.09,15.6,4.56,155.1,1395.94,217.09,15.55,4.56,155.1,1395.94,217.09,0.16,4.56,155.1,1
AT-10435,Alyssa Tate,Binders,12/9/24,1/7/25,-29,9,1171.81,100.88,8.6,3.11,130.2,1352.92,281.98,20.84,3.11,150.32,1677.05,107.74,0.06,4.0,186.34,1
HR-14830,Harold Ryan,Binders,7/24/24,1/7/25,-167,14,5248.79,"1,196.95",22.8,3.64,374.91,5554.07,1502.23,27.05,3.64,396.72,6077.68,1250.63,0.21,4.5,434.12,1
DK-12985,Darren Koutras,Storage,12/23/24,1/7/25,-15,8,1687.04,-107.35,-6.4,4.0,210.88,1799.32,4.93,0.27,4.0,224.92,1967.75,-166.21,-0.08,4.5,245.97,2
JP-11135,James Peterman,Furnishings,12/29/24,1/7/25,-9,6,515.2,186.68,36.2,7.5,85.87,515.2,186.68,36.23,7.5,85.87,515.2,186.68,0.36,7.5,85.87,1
AR-10540,Andy Reiter,Furnishings,12/24/24,1/7/25,-14,9,6608.45,"2,884.62",43.7,3.67,734.27,7766.8,4042.97,52.05,3.67,862.98,9560.47,4194.6,0.44,4.67,1062.27,0
BF-11080,Bart Folk,Art,12/5/24,1/7/25,-33,6,272.95,110.93,40.6,4.83,45.49,272.95,110.93,40.64,4.83,45.49,272.95,110.93,0.41,4.83,45.49,1
MO-17500,Mary O'Rourke,Binders,10/19/24,1/7/25,-80,5,922.49,59.36,6.4,3.0,184.5,1088.66,225.53,20.72,3.0,217.73,1503.95,55.03,0.04,3.8,300.79,1
MC-17635,Matthew Clasen,Envelopes,6/24/24,1/7/25,-197,8,795.15,-247.94,-31.2,4.13,99.39,841.71,-201.38,-23.93,4.13,105.21,944.29,-451.94,-0.48,5.13,118.04,2
BT-11680,Brian Thompson,Machines,12/10/24,1/7/25,-28,20,3196.75,447.75,14.0,4.4,159.84,3555.35,806.34,22.68,4.4,177.77,4293.16,553.11,0.13,5.25,214.66,1
BS-11380,Bill Stewart,Fasteners,12/2/24,1/7/25,-36,13,3887.83,-17.53,-0.5,4.46,299.06,4243.04,337.67,7.96,4.46,326.39,4866.51,-67.39,-0.01,5.54,374.35,1
AH-10210,Alan Hwang,Fasteners,12/24/24,1/7/25,-14,13,4805.34,"1,308.55",27.2,4.08,369.64,5160.78,1663.99,32.24,4.08,396.98,5976.18,1857.51,0.31,4.77,459.71,1
TR-21325,Toby Ritter,Furnishings,6/20/24,1/7/25,-201,7,675.94,220.36,32.6,3.14,96.56,675.94,220.36,32.6,3.14,96.56,675.94,220.36,0.33,3.14,96.56,1
DP-13165,David Philippe,Bookcases,10/10/22,1/7/25,-820,4,1058.62,-40.94,-3.9,5.0,264.65,1244.74,145.19,11.66,5.0,311.19,1612.33,-99.35,-0.06,6.75,403.08,2
MD-17860,Michael Dominguez,Furnishings,11/24/24,1/7/25,-44,8,1204.91,-4.04,-0.3,5.63,150.61,1208.71,-0.24,-0.02,5.63,151.09,1214.41,-10.38,-0.01,6.13,151.8,1
MC-17575,Matt Collins,Appliances,12/3/24,1/7/25,-35,11,1303.89,210.75,16.2,3.64,118.54,1310.7,217.55,16.6,3.64,119.15,1321.77,197.41,0.15,4.09,120.16,1
EM-13825,Elizabeth Moffitt,Paper,11/5/24,1/7/25,-63,16,2339.6,682.55,29.2,3.56,146.22,2396.95,739.91,30.87,3.56,149.81,2522.12,730.35,0.29,4.13,157.63,1
KN-16390,Katherine Nockton,Accessories,12/11/24,1/7/25,-27,17,2617.27,-151.15,-5.8,3.29,153.96,2959.75,191.32,6.46,3.29,174.1,3679.48,-232.05,-0.06,4.06,216.44,2
MK-19560,Michael Knudson,Furnishings,12/2/24,1/7/25,-36,8,225.7,-74.14,-32.9,6.0,28.21,225.7,-74.14,-32.85,6.0,28.21,225.7,-74.14,-0.33,6.0,28.21,2
CP-12085,Cathy Prescott,Phones,10/9/24,1/7/25,-90,14,5402.25,427.03,7.9,4.07,385.88,5445.49,470.26,8.64,4.07,388.96,5546.01,459.64,0.08,4.57,396.14,1
JB-15925,Joni Blumstein,Appliances,12/24/22,1/7/25,-745,8,900.55,-286.98,-31.9,4.0,112.57,1000.5,-187.03,-18.69,4.0,125.06,1150.43,-485.9,-0.42,4.5,143.8,2
RL-19615,Rob Lucas,Art,8/31/24,1/7/25,-129,24,6234.91,488.15,7.8,4.21,259.79,6675.59,928.82,13.91,4.21,278.15,7626.51,463.46,0.06,4.92,317.77,0
NB-18655,Nona Balk,Envelopes,12/11/24,1/7/25,-27,17,1972.6,117.64,6.0,3.76,116.04,2078.84,223.89,10.77,3.76,122.28,2310.24,-6.55,0.0,4.06,135.9,1
RC-19825,Roy Collins,Storage,12/26/23,1/7/25,-378,10,966.41,63.99,6.6,2.9,96.64,1038.62,136.21,13.11,2.9,103.86,1240.8,48.65,0.04,3.3,124.08,1
DK-13150,David Kendrick,Storage,12/20/24,1/7/25,-18,5,797.83,249.94,31.3,4.0,159.57,807.9,260.02,32.18,4.0,161.58,831.4,261.69,0.31,4.4,166.28,1
FP-14320,Frank Preis,Art,12/7/24,1/7/25,-31,14,4046.75,406.45,10.0,3.86,289.05,4475.23,834.93,18.66,3.86,319.66,5119.76,474.67,0.09,4.36,365.7,1
DJ-13420,Denny Joy,Furnishings,4/2/23,1/7/25,-646,5,2012.52,483.04,24.0,4.0,402.5,2382.09,852.6,35.79,4.0,476.42,3147.42,738.82,0.23,5.0,629.48,1
TB-21250,Tim Brockman,Binders,1/15/24,1/7/25,-358,19,1602.38,260.62,16.3,3.89,84.34,1713.28,371.52,21.68,3.89,90.17,1906.07,207.79,0.11,4.37,100.32,1
TB-21175,Thomas Boland,Storage,11/2/24,1/7/25,-66,11,3589.3,829.16,23.1,3.27,326.3,3787.35,1027.22,27.12,3.27,344.3,4086.82,978.66,0.24,3.64,371.53,1
SH-19975,Sally Hughsby,Chairs,12/1/24,1/7/25,-37,29,3406.84,558.47,16.4,3.9,117.48,3721.87,873.51,23.47,3.9,128.34,4314.83,623.27,0.14,4.62,148.79,1
LH-17155,Logan Haushalter,Furnishings,12/10/23,1/7/25,-394,19,1739.69,316.52,18.2,2.32,91.56,1829.13,405.96,22.19,2.32,96.27,1969.16,339.39,0.17,2.47,103.64,1
CY-12745,Craig Yedwab,Binders,10/31/24,1/7/25,-68,11,2900.03,60.65,2.1,3.91,263.64,2959.56,120.18,4.06,3.91,269.05,3048.86,-87.16,-0.03,4.36,277.17,1
KC-16675,Kimberly Carter,Binders,11/3/24,1/7/25,-65,7,1146.05,156.78,13.7,5.71,163.72,1288.01,298.74,23.19,5.71,184.0,1503.01,161.9,0.11,6.86,214.72,1
RA-19285,Ralph Arnett,Supplies,12/25/24,1/7/25,-13,17,2617.91,546.09,20.9,3.41,153.99,2756.97,685.15,24.85,3.41,162.17,2965.96,623.58,0.21,3.82,174.47,1
SS-20875,Sung Shariari,Tables,9/1/24,1/7/25,-128,15,964.64,-75.59,-7.8,2.6,64.31,1068.62,28.4,2.66,2.6,71.24,1344.26,-175.93,-0.13,3.33,89.62,2
CS-11845,Cari Sayre,Binders,9/30/24,1/7/25,-99,8,1278.95,185.38,14.5,2.75,159.87,1480.27,386.7,26.12,2.75,185.03,1789.49,226.35,0.13,3.75,223.69,1
SP-20860,Sung Pak,Furnishings,10/12/24,1/7/25,-87,24,4282.94,566.72,13.2,3.33,178.46,4647.41,931.19,20.04,3.33,193.64,5194.74,673.32,0.13,3.63,216.45,1
SH-20635,Stefanie Holloman,Chairs,11/26/22,1/7/25,-773,2,2096.39,260.63,12.4,8.0,1048.2,2377.18,541.41,22.78,8.0,1188.59,2938.74,302.74,0.1,9.5,1469.37,1
CC-12100,Chad Cunningham,Chairs,9/29/23,1/7/25,-466,13,1770.95,208.59,11.8,3.54,136.23,1823.31,260.95,14.31,3.54,140.25,1905.91,211.74,0.11,4.15,146.61,1
SC-20305,Sean Christensen,Furnishings,12/1/24,1/7/25,-37,12,3979.07,229.16,5.8,5.33,331.59,4621.24,871.34,18.86,5.33,385.1,5865.48,211.71,0.04,6.0,488.79,1
SC-20695,Steve Chapman,Paper,10/2/24,1/7/25,-97,14,2576.41,611.83,23.7,4.71,184.03,2616.8,652.22,24.92,4.71,186.91,2677.39,637.07,0.24,4.79,191.24,1
EC-14050,Erin Creighton,Binders,11/7/24,1/7/25,-61,7,461.91,96.43,20.9,5.29,65.99,470.64,105.15,22.34,5.29,67.23,485.86,105.01,0.22,6.29,69.41,1
IM-15070,Irene Maddox,Chairs,12/5/23,1/7/25,-399,21,4930.47,514.65,10.4,4.43,234.78,5495.82,1080.0,19.65,4.43,261.71,6448.33,496.93,0.08,5.29,307.06,1
MK-18160,Mike Kennedy,Binders,5/4/24,1/7/25,-248,11,1031.6,227.83,22.1,3.91,93.78,1032.56,228.8,22.16,3.91,93.87,1034.01,225.99,0.22,4.0,94.0,1
TS-21505,Tony Sayre,Chairs,12/19/24,1/7/25,-19,14,2243.27,11.38,0.5,3.86,160.23,2402.63,170.73,7.11,3.86,171.62,2760.15,-38.01,-0.01,4.71,197.15,1
PS-19045,Penelope Sewall,Tables,5/8/24,1/7/25,-244,13,6843.63,"1,742.73",25.5,3.62,526.43,7410.79,2309.88,31.17,3.62,570.06,8434.78,2086.77,0.25,4.62,648.83,0
AB-10105,Adrian Barton,Binders,11/19/24,1/7/25,-49,20,14473.57,"5,444.81",37.6,3.65,723.68,16823.57,7794.8,46.33,3.65,841.18,21026.56,8298.29,0.39,4.7,1051.33,0
KM-16660,Khloe Miller,Art,12/15/24,1/7/25,-23,9,453.54,91.14,20.1,3.33,50.39,453.54,91.14,20.1,3.33,50.39,453.54,91.14,0.2,3.33,50.39,1
TW-21025,Tamara Willingham,Binders,10/27/24,1/7/25,-72,12,5278.83,737.39,14.0,4.75,439.9,6179.86,1638.42,26.51,4.75,514.99,7849.51,1076.95,0.14,6.17,654.13,0
CC-12670,Craig Carreira,Chairs,12/1/24,1/7/25,-37,14,2269.7,187.84,8.3,3.36,162.12,2470.7,388.84,15.74,3.36,176.48,2858.15,234.73,0.08,4.14,204.15,1
SF-20200,Sarah Foster,Appliances,11/1/24,1/7/25,-67,15,3422.79,286.90,8.4,4.93,228.19,3989.3,853.41,21.39,4.93,265.95,4989.66,378.32,0.08,5.8,332.64,1
CK-12595,Clytie Kelty,Furnishings,11/17/24,1/7/25,-51,25,2372.75,497.71,21.0,4.32,94.91,2462.29,587.25,23.85,4.32,98.49,2610.59,471.77,0.18,5.0,104.42,1
MG-17695,Maureen Gnade,Appliances,6/23/23,1/7/25,-564,7,1342.28,-398.79,-29.7,3.29,191.75,1342.28,-398.79,-29.71,3.29,191.75,1342.28,-398.79,-0.3,3.29,191.75,2
TB-21190,Thomas Brumley,Chairs,11/11/24,1/7/25,-57,4,816.17,179.00,21.9,5.75,204.04,970.86,333.69,34.37,5.75,242.72,1202.9,261.52,0.22,7.75,300.73,1
MG-17890,Michael Granlund,Furnishings,9/22/24,1/7/25,-107,13,776.38,171.74,22.1,2.69,59.72,830.71,226.07,27.21,2.69,63.9,987.7,226.17,0.23,2.85,75.98,1
RE-19405,Ricardo Emerson,Appliances,12/29/21,1/7/25,-1105,1,48.36,6.05,12.5,5.0,48.36,48.36,6.05,12.5,5.0,48.36,48.36,6.05,0.13,5.0,48.36,1
DC-13285,Debra Catini,Storage,12/7/24,1/7/25,-31,7,1174.62,132.07,11.2,5.29,167.8,1236.15,193.6,15.66,5.29,176.59,1328.45,124.83,0.09,5.43,189.78,1
BG-18435,Bruce Galang,Furnishings,12/29/24,1/7/25,-9,12,609.88,208.66,34.2,3.75,50.82,609.88,208.66,34.21,3.75,50.82,609.88,208.66,0.34,3.75,50.82,1
KB-16600,Ken Brennan,Art,12/29/24,1/7/25,-9,9,983.92,293.55,29.8,3.22,109.32,984.34,293.97,29.86,3.22,109.37,985.59,290.93,0.3,3.56,109.51,1
MF-17665,Maureen Fritzler,Binders,11/4/23,1/7/25,-430,8,937.04,-341.53,-36.4,4.5,117.13,1048.52,-230.05,-21.94,4.5,131.06,1271.83,-615.79,-0.48,5.13,158.98,2
HO-15230,Harry Olson,Binders,12/30/24,1/7/25,-8,2,6.05,-1.21,-20.0,3.0,3.02,7.26,0.0,0.0,3.0,3.63,10.08,-2.02,-0.2,5.0,5.04,2
PC-18745,Pamela Coakley,Bookcases,12/28/24,1/7/25,-10,5,1832.06,272.69,14.9,4.4,366.41,2161.0,601.62,27.84,4.4,432.2,2778.47,400.92,0.14,5.8,555.69,1
JL-15175,James Lanier,Phones,12/24/24,1/7/25,-14,7,1571.52,209.28,13.3,4.14,224.5,1769.53,407.28,23.02,4.14,252.79,2252.66,286.43,0.13,5.0,321.81,1
CB-12535,Claudia Bergmann,Art,6/16/24,1/7/25,-205,19,4246.46,"1,049.56",24.7,3.89,223.5,4583.89,1387.0,30.26,3.89,241.26,5281.92,1221.47,0.23,4.47,278.0,1
AH-10465,Amy Hunt,Bookcases,5/14/24,1/7/25,-238,8,2495.39,-196.12,-7.9,4.38,311.92,2780.09,88.58,3.19,4.38,347.51,3282.27,-440.09,-0.13,5.13,410.28,2
AG-10495,Andrew Gjertsen,Furnishings,10/13/24,1/7/25,-86,21,2356.86,295.67,12.5,4.43,112.23,2434.56,373.37,15.34,4.43,115.93,2580.94,254.41,0.1,4.81,122.9,1
CS-12490,Cindy Schnelling,Art,11/1/23,1/7/25,-433,9,1077.23,-302.88,-28.1,3.67,119.69,1189.69,-190.42,-16.01,3.67,132.19,1398.54,-448.93,-0.32,4.11,155.39,2
YS-21880,Yana Sorensen,Storage,12/21/24,1/7/25,-17,12,6720.44,"1,778.29",26.5,4.83,560.04,7445.11,2502.95,33.62,4.83,620.43,8693.05,2313.04,0.27,5.75,724.42,0
KS-16300,Karen Seio,Labels,3/10/24,1/7/25,-303,4,88.47,0.11,0.1,2.5,22.12,91.09,2.73,3.0,2.5,22.77,95.02,-4.91,-0.05,3.0,23.75,2
CR-12820,Cyra Reiten,Art,10/6/24,1/7/25,-93,7,1397.87,83.27,6.0,3.71,199.7,1415.69,101.08,7.14,3.71,202.24,1486.94,66.24,0.04,3.86,212.42,1
RW-19540,Rick Wilson,Furnishings,9/1/24,1/7/25,-128,23,7397.4,"1,586.63",21.4,3.87,321.63,7923.45,2112.68,26.66,3.87,344.5,8878.31,1915.1,0.22,4.7,386.01,0
TS-21655,Trudy Schmidt,Binders,5/6/24,1/7/25,-246,14,3368.09,220.92,6.6,3.71,240.58,3551.37,404.19,11.38,3.71,253.67,3918.11,115.81,0.03,4.07,279.86,1
LO-17170,Lori Olson,Paper,12/28/24,1/7/25,-10,9,644.35,150.17,23.3,3.78,71.59,667.36,173.18,25.95,3.78,74.15,702.04,146.94,0.21,4.22,78.0,1
SJ-20215,Sarah Jordon,Chairs,12/1/24,1/7/25,-37,10,1341.04,-23.51,-1.8,3.5,134.1,1545.79,181.24,11.72,3.5,154.58,2009.63,-54.34,-0.03,4.7,200.96,1
GT-14755,Guy Thornton,Tables,11/26/24,1/7/25,-42,7,226.44,-6.14,-2.7,3.29,32.35,240.26,7.68,3.2,3.29,34.32,278.76,-33.88,-0.12,4.0,39.82,2
LC-16960,Lindsay Castell,Appliances,10/20/23,1/7/25,-445,7,3246.63,299.48,9.2,4.29,463.8,3791.86,844.72,22.28,4.29,541.69,4759.05,434.89,0.09,5.57,679.86,1
NP-18670,Nora Paige,Accessories,11/2/24,1/7/25,-66,10,3908.4,514.60,13.2,4.6,390.84,4339.38,945.58,21.79,4.6,433.94,5201.34,592.18,0.11,4.9,520.13,1
TP-21565,Tracy Poddar,Phones,1/14/24,1/7/25,-359,10,1936.64,139.23,7.2,4.8,193.66,2087.67,290.26,13.9,4.8,208.77,2474.99,59.79,0.02,5.1,247.5,1
DK-13090,Dave Kipp,Tables,11/18/24,1/7/25,-50,13,2650.56,536.39,20.2,2.54,203.89,2918.97,804.8,27.57,2.54,224.54,3544.57,613.7,0.17,2.92,272.66,1
AH-10195,Alan Haines,Chairs,11/5/24,1/7/25,-63,8,1587.45,-378.55,-23.8,3.5,198.43,1667.03,-298.98,-17.93,3.5,208.38,1808.01,-489.11,-0.27,4.88,226.0,2
JJ-15445,Jennifer Jackson,Fasteners,9/3/23,1/7/25,-492,6,709.18,200.56,28.3,4.17,118.2,716.5,207.88,29.01,4.17,119.42,733.59,209.71,0.29,4.5,122.27,1
DK-12895,Dana Kaydos,Bookcases,11/15/24,1/7/25,-53,15,4282.18,937.65,21.9,4.33,285.48,4577.09,1232.56,26.93,4.33,305.14,5166.45,1129.74,0.22,4.93,344.43,1
TG-21310,Toby Gnade,Labels,1/27/24,1/7/25,-346,9,3058.37,682.17,22.3,3.33,339.82,3383.29,1007.09,29.77,3.33,375.92,4381.8,1000.13,0.23,4.33,486.87,1
EB-13750,Edward Becker,Furnishings,11/25/24,1/7/25,-43,20,3236.31,-80.29,-2.5,4.55,161.82,3618.78,302.18,8.35,4.55,180.94,4335.0,39.23,0.01,5.55,216.75,1
JE-15475,Jeremy Ellison,Tables,6/20/24,1/7/25,-201,13,1388.68,276.22,19.9,3.77,106.82,1435.48,323.01,22.5,3.77,110.42,1514.22,302.79,0.2,4.46,116.48,1
CM-12385,Christopher Martinez,Art,11/23/24,1/7/25,-45,10,8954.02,"3,899.89",43.6,3.4,895.4,10629.46,5575.33,52.45,3.4,1062.95,13778.13,6147.63,0.45,4.1,1377.81,0
CM-12655,Corinna Mitchell,Bookcases,12/3/24,1/7/25,-35,10,6339.56,"1,572.46",24.8,4.2,633.96,6861.62,2094.52,30.53,4.2,686.16,7722.21,2001.46,0.26,5.1,772.22,0
JO-15550,Jesus Ocampo,Phones,5/29/24,1/7/25,-223,11,1090.84,167.67,15.4,3.82,99.17,1095.53,172.37,15.73,3.82,99.59,1103.4,158.57,0.14,4.09,100.31,1
BW-11110,Bart Watters,Paper,8/31/24,1/7/25,-129,17,4750.36,921.26,19.4,4.35,279.43,5501.54,1672.44,30.4,4.35,323.62,6648.56,1274.8,0.19,4.88,391.09,1
JW-16075,Julia West,Appliances,9/25/23,1/7/25,-470,7,1428.73,154.06,10.8,5.43,204.1,1431.3,156.63,10.94,5.43,204.47,1437.29,147.5,0.1,5.71,205.33,1
FW-14395,Fred Wasserman,Art,1/2/24,1/7/25,-371,3,79.75,23.49,29.5,3.0,26.58,79.75,23.49,29.46,3.0,26.58,79.75,23.49,0.29,3.0,26.58,1
DB-13210,Dean Braden,Binders,12/21/24,1/7/25,-17,21,2332.58,169.97,7.3,3.57,111.08,2558.86,396.25,15.49,3.57,121.85,3067.33,122.1,0.04,4.19,146.06,1
BP-11185,Ben Peterman,Appliances,12/29/24,1/7/25,-9,18,3675.86,363.60,9.9,3.83,204.21,3856.2,543.94,14.11,3.83,214.23,4178.45,341.52,0.08,4.33,232.14,1
BV-11245,Benjamin Venier,Paper,1/30/24,1/7/25,-343,14,1523.27,315.22,20.7,3.5,108.81,1664.79,456.74,27.44,3.5,118.91,1885.19,358.11,0.19,4.14,134.66,1
CM-12115,Chad McGuire,Paper,12/22/24,1/7/25,-16,7,1661.61,409.07,24.6,5.0,237.37,1735.44,482.9,27.83,5.0,247.92,1862.97,426.69,0.23,5.86,266.14,1
MO-17950,Michael Oakman,Appliances,7/3/24,1/7/25,-188,4,154.29,-82.01,-53.2,3.5,38.57,154.29,-82.01,-53.15,3.5,38.57,154.29,-82.01,-0.53,3.5,38.57,2
JD-15790,John Dryer,Machines,9/4/24,1/7/25,-125,7,2152.35,-266.55,-12.4,3.71,307.48,2212.34,-206.57,-9.34,3.71,316.05,2314.32,-232.12,-0.1,4.14,330.62,2
RD-19660,Robert Dilbeck,Storage,9/7/24,1/7/25,-122,5,2786.63,835.77,30.0,4.6,557.33,3332.51,1381.65,41.46,4.6,666.5,4414.31,1377.01,0.31,6.2,882.86,1
EB-14110,Eugene Barchas,Tables,9/8/24,1/7/25,-121,11,3071.13,184.77,6.0,2.73,279.19,3203.43,317.07,9.9,2.73,291.22,3465.22,169.22,0.05,3.09,315.02,1
HJ-14875,Heather Jas,Paper,8/26/24,1/7/25,-134,6,358.1,98.65,27.5,3.5,59.68,390.88,131.43,33.62,3.5,65.15,440.04,119.14,0.27,3.67,73.34,1
AW-10840,Anthony Witt,Supplies,12/10/24,1/7/25,-28,8,649.38,65.77,10.1,3.0,81.17,651.13,67.53,10.37,3.0,81.39,653.77,58.96,0.09,3.25,81.72,1
TP-21130,Theone Pippenger,Appliances,12/22/24,1/7/25,-16,16,4454.06,"1,129.13",25.4,3.44,278.38,4854.32,1529.39,31.51,3.44,303.39,5568.51,1396.87,0.25,3.88,348.03,1
OT-18730,Olvera Toch,Envelopes,10/26/24,1/7/25,-73,10,3818.62,-925.12,-24.2,5.1,381.86,4466.57,-277.17,-6.21,5.1,446.66,5491.93,-1500.68,-0.27,6.2,549.19,2
JK-16090,Juliana Krohn,Chairs,12/2/24,1/7/25,-36,9,3747.67,586.66,15.7,4.78,416.41,3838.4,677.39,17.65,4.78,426.49,3979.67,417.26,0.1,5.89,442.19,1
LS-16945,Linda Southworth,Envelopes,7/5/24,1/7/25,-186,14,2845.27,-318.77,-11.2,3.64,203.23,3128.86,-35.19,-1.12,3.64,223.49,3791.4,-305.64,-0.08,4.5,270.81,2
DB-13120,David Bremer,Furnishings,11/12/24,1/7/25,-56,14,2973.09,"-1,421.77",-47.8,4.21,212.36,3435.09,-959.78,-27.94,4.21,245.36,4290.23,-2364.82,-0.55,4.79,306.45,2
JB-16045,Julia Barnett,Furnishings,12/23/24,1/7/25,-15,9,2518.12,201.52,8.0,3.56,279.79,2518.52,201.93,8.02,3.56,279.84,2520.16,200.02,0.08,3.67,280.02,1
LC-16870,Lena Cacioppo,Art,12/3/24,1/7/25,-35,30,2580.7,-188.25,-7.3,3.77,86.02,2702.01,-66.95,-2.48,3.77,90.07,2890.11,-203.22,-0.07,4.07,96.34,2
SV-20815,Stuart Van,Art,10/15/24,1/7/25,-84,6,1271.09,199.65,15.7,4.0,211.85,1271.09,199.65,15.71,4.0,211.85,1271.09,199.65,0.16,4.0,211.85,1
AG-10675,Anna Gayman,Tables,9/24/24,1/7/25,-105,15,3489.04,-246.43,-7.1,3.6,232.6,4024.84,289.37,7.19,3.6,268.32,4831.3,-410.51,-0.08,4.07,322.09,2
RO-19780,Rose O'Brian,Binders,11/25/24,1/7/25,-43,12,3815.48,"-1,262.57",-33.1,4.0,317.96,4450.86,-627.19,-14.09,4.0,370.91,5637.56,-1953.44,-0.35,5.0,469.8,2
JH-16180,Justin Hirsh,Appliances,11/21/23,1/7/25,-413,5,2256.39,-96.95,-4.3,5.6,451.28,2360.93,7.59,0.32,5.6,472.19,2517.74,-92.13,-0.04,6.4,503.55,2
NK-18490,Neil Knudson,Art,10/21/24,1/7/25,-78,11,572.05,121.22,21.2,4.64,52.0,596.05,145.22,24.36,4.64,54.19,644.05,147.32,0.23,5.18,58.55,1
EN-13780,Edward Nazzal,Appliances,3/18/24,1/7/25,-295,9,2199.37,496.11,22.6,3.0,244.37,2513.43,810.18,32.23,3.0,279.27,3286.27,768.82,0.23,3.67,365.14,1
BD-11560,Brendan Dodson,Accessories,3/27/24,1/7/25,-286,4,320.54,116.71,36.4,2.75,80.14,320.54,116.71,36.41,2.75,80.14,320.54,116.71,0.36,2.75,80.14,1
BD-11320,Bill Donatelli,Chairs,11/27/24,1/7/25,-41,19,5718.52,"1,094.50",19.1,3.95,300.97,6597.36,1973.34,29.91,3.95,347.23,7982.73,1520.23,0.19,4.89,420.14,0
ML-18265,Muhammed Lee,Art,9/21/24,1/7/25,-108,3,162.23,42.66,26.3,2.33,54.08,162.23,42.66,26.3,2.33,54.08,162.23,42.66,0.26,2.33,54.08,1
CG-12040,Catherine Glotzbach,Paper,11/11/24,1/7/25,-57,9,904.47,86.51,9.6,4.11,100.5,914.06,96.1,10.51,4.11,101.56,931.49,81.33,0.09,4.67,103.5,1
BP-11155,Becky Pak,Accessories,10/2/24,1/7/25,-97,11,1697.86,647.38,38.1,2.91,154.35,1732.66,682.19,39.37,2.91,157.51,1791.83,665.72,0.37,3.55,162.89,1
BB-11545,Brenda Bowman,Paper,12/2/24,1/7/25,-36,20,6765.73,"1,015.08",15.0,4.15,338.29,7724.82,1974.17,25.56,4.15,386.24,9537.93,1461.63,0.15,5.2,476.9,0
EM-13810,Eleni McCrary,Binders,8/20/24,1/7/25,-140,7,2567.01,-133.83,-5.2,3.29,366.72,3035.16,334.32,11.01,3.29,433.59,3854.82,-227.23,-0.06,4.57,550.69,2
MJ-17740,Max Jones,Binders,12/8/24,1/7/25,-30,15,6320.75,"1,054.55",16.7,3.33,421.38,7421.37,2155.18,29.04,3.33,494.76,9085.15,1478.1,0.16,4.0,605.68,0
GB-14575,Giulietta Baptist,Furnishings,12/17/24,1/7/25,-21,16,4716.29,"1,135.84",24.1,3.94,294.77,5071.11,1490.66,29.4,3.94,316.94,5603.34,1361.81,0.24,4.19,350.21,1
JH-15910,Jonathan Howell,Phones,11/19/24,1/7/25,-49,9,959.48,-13.55,-1.4,3.89,106.61,1009.06,36.03,3.57,3.89,112.12,1122.84,-92.53,-0.08,4.44,124.76,2
FC-14245,Frank Carlisle,Art,10/21/24,1/7/25,-78,14,3418.74,"1,217.17",35.6,3.57,244.2,3419.99,1218.41,35.63,3.57,244.28,3421.85,1214.68,0.35,3.71,244.42,1
SN-20560,Skye Norling,Furnishings,9/10/24,1/7/25,-119,15,1860.42,-716.86,-38.5,4.47,124.03,2059.2,-518.08,-25.16,4.47,137.28,2488.8,-1432.43,-0.58,5.13,165.92,2
SC-20770,Stewart Carmichael,Furnishings,11/19/24,1/7/25,-49,21,4492.66,-671.19,-14.9,3.57,213.94,4825.17,-338.68,-7.02,3.57,229.77,5430.71,-1197.87,-0.22,4.38,258.61,2
SW-20455,Shaun Weien,Binders,7/21/24,1/7/25,-170,9,2921.54,793.65,27.2,2.0,324.62,3237.38,1109.49,34.27,2.0,359.71,3762.52,1067.32,0.28,2.56,418.06,1
CH-12070,Cathy Hwang,Paper,2/8/23,1/7/25,-699,4,1537.24,195.15,12.7,3.25,384.31,1537.24,195.15,12.69,3.25,384.31,1537.24,195.15,0.13,3.25,384.31,1
